,user_id,streamer_name,start_time,community
1148491,37820,260,4414,2
1148492,37820,1170,4435,2
1148493,37820,1170,4529,2
1148494,37820,306,4530,2
1148495,37820,186,4575,2
1148496,37820,260,4632,2
1148497,37820,727,4668,2
1148498,37820,1066,4732,2
1148499,37820,859,4701,8
1148500,37820,260,4701,2
1148501,37820,258,4704,2
1148502,37820,594,4732,2
1148503,37820,733,4826,8
1148504,37820,258,4856,2
1148505,37820,594,4860,2
1148506,37820,187,4877,2
1148507,37820,259,4940,2
1148508,37820,1180,4983,6
1148509,37820,258,5000,2
1148510,37820,252,5021,2
1148511,37820,306,5132,2
1148512,37820,252,5126,2
1148513,37820,260,5150,2
1148514,37820,408,5170,2
1148515,37820,602,5169,2
1148516,37820,469,5219,2
1148517,37820,162,5304,5
1148518,37820,301,5385,2
1148519,37820,260,5418,2
1148520,37820,186,5434,2
1148521,37820,824,5519,2
1148522,37820,1170,5518,2
1148523,37820,951,5544,2
1148524,37820,254,5597,2
1148525,37820,487,5687,5
1148526,37820,768,5662,2
1148527,37820,469,5648,2
1148528,37820,1168,5663,2
1148529,37820,411,5679,2
1148530,37820,595,5731,2
1148531,37820,455,5717,2
1148532,37820,1052,5788,2
1148533,37820,889,5786,2
1148534,37820,411,5830,2
1148535,37820,258,5841,2
1148536,37820,408,5884,2
1148537,37820,469,5939,2
1148538,37820,411,5970,2
1148539,37820,491,5990,2
1148540,37820,252,5989,2
1148541,37820,304,6018,2
1148542,37820,312,6024,2
1148543,37820,732,6119,8
1148544,37820,83,6135,2
1149421,37855,577,12,0
1149422,37855,682,16,0
1149424,37855,525,420,0
1149426,37855,525,591,0
1149430,37855,1223,1563,0
1149431,37855,577,1568,0
1149432,37855,403,1573,5
1149434,37855,527,1737,0
1149437,37855,935,2225,0
1149440,37855,497,2304,5
1149441,37855,285,2374,0
1149443,37855,403,2595,5
1149445,37855,282,2682,0
1149446,37855,527,3311,0
1149447,37855,524,3294,0
1149448,37855,577,3462,0
1149449,37855,1503,3553,0
1149451,37855,525,3606,0
1149452,37855,525,3733,0
1149453,37855,1503,3852,0
1149454,37855,577,4300,0
1149460,37855,577,4736,0
1149462,37855,525,4863,0
1149464,37855,39,4999,0
1149465,37855,393,5140,5
1149466,37855,577,5158,0
1149468,37855,577,5302,0
1149470,37855,682,5464,0
1149474,37855,282,6002,0
1150716,37906,1576,247,7
1150719,37906,1576,615,7
1150720,37906,1576,681,7
1150723,37906,1576,969,7
1150729,37906,1517,971,7
1150735,37906,497,1044,5
1150742,37906,1576,1241,7
1150746,37906,109,1334,6
1150747,37906,253,1333,5
1150750,37906,1517,1653,7
1150752,37906,493,1761,3
1150753,37906,1576,1819,7
1150754,37906,618,1898,5
1150755,37906,65,1895,5
1150756,37906,493,1900,3
1150757,37906,44,1915,5
1150758,37906,44,2029,5
1150760,37906,65,2054,5
1150763,37906,1521,2127,5
1150766,37906,802,2379,5
1150767,37906,112,2363,6
1150771,37906,1576,2464,7
1150773,37906,806,2477,5
1150775,37906,112,2489,6
1150777,37906,888,2514,5
1150779,37906,383,2512,3
1150781,37906,498,2578,3
1150782,37906,419,2616,5
1150783,37906,1521,2567,5
1150785,37906,806,2572,5
1150786,37906,806,2613,5
1150790,37906,1521,2872,5
1150791,37906,545,2907,5
1150793,37906,497,2918,5
1150794,37906,774,2931,3
1150795,37906,44,2927,5
1150796,37906,1101,2930,8
1150797,37906,199,2983,0
1150798,37906,1675,3063,7
1150800,37906,44,3047,5
1150801,37906,620,3043,3
1150804,37906,1032,3181,4
1150807,37906,699,3670,5
1150810,37906,1517,3669,7
1150811,37906,109,3756,6
1150812,37906,65,3900,5
1150816,37906,1072,4048,5
1150818,37906,497,4053,5
1150821,37906,1576,4731,7
1150823,37906,44,5334,5
1153002,37984,425,66,5
1153003,37984,890,69,5
1153004,37984,1387,275,5
1153005,37984,65,318,5
1153006,37984,428,624,5
1153007,37984,496,626,5
1153008,37984,890,773,5
1153009,37984,550,917,5
1153010,37984,417,921,6
1153011,37984,558,1018,5
1153012,37984,428,1060,5
1153013,37984,417,1220,6
1153014,37984,428,1331,5
1153015,37984,496,1487,5
1153016,37984,1488,1596,5
1153017,37984,558,1759,5
1153018,37984,502,1796,5
1153019,37984,558,2164,5
1153020,37984,162,2191,5
1153021,37984,502,2192,5
1153022,37984,892,2194,5
1153023,37984,208,2195,5
1153024,37984,551,2269,5
1153025,37984,109,2339,6
1153026,37984,502,2485,5
1153027,37984,558,2578,5
1153028,37984,558,2600,5
1153029,37984,502,2685,5
1153030,37984,428,2796,5
1153031,37984,419,2881,5
1153032,37984,1545,2883,5
1153033,37984,551,2881,5
1153034,37984,208,2882,5
1153035,37984,558,3007,5
1153036,37984,496,3065,5
1153038,37984,428,3492,5
1153039,37984,428,3788,5
1153040,37984,558,3862,5
1153041,37984,109,4640,6
1153042,37984,428,4651,5
1153043,37984,496,4650,5
1153044,37984,920,4920,5
1153045,37984,428,4917,5
1153046,37984,423,4929,5
1153047,37984,558,5024,5
1153048,37984,423,5092,5
1153049,37984,428,5348,5
1153050,37984,103,5456,6
1153052,37984,556,5701,5
1153053,37984,558,6017,5
1153054,37984,162,6014,5
1156589,38106,609,1260,2
1156590,38106,609,1269,2
1156592,38106,609,3512,2
1156593,38106,510,3513,2
1156595,38106,258,4418,2
1156596,38106,258,4988,2
1156597,38106,258,5134,2
1156598,38106,109,5501,6
1156600,38106,116,5635,6
1156601,38106,258,5704,2
1156602,38106,740,5781,2
1156603,38106,733,5797,8
1156604,38106,258,5846,2
1156605,38106,510,5883,2
1156606,38106,109,5931,6
1156607,38106,47,6006,6
1156608,38106,455,6009,2
1156609,38106,733,6083,8
1156610,38106,101,6129,6
1156611,38106,258,6128,2
1159726,38207,685,40,3
1159727,38207,662,189,3
1159728,38207,675,340,3
1159729,38207,664,714,3
1159730,38207,675,715,3
1159731,38207,675,716,3
1159732,38207,675,718,3
1159733,38207,675,723,3
1159734,38207,407,893,3
1159735,38207,685,908,3
1159736,38207,685,1197,3
1159737,38207,1313,1728,3
1159738,38207,685,1770,3
1159739,38207,407,1889,3
1159740,38207,709,1890,3
1159741,38207,661,2060,3
1159742,38207,676,2058,3
1159743,38207,674,2069,3
1159744,38207,662,2199,3
1159745,38207,674,2208,3
1159746,38207,674,2562,3
1159747,38207,679,2706,3
1159748,38207,675,3054,3
1159749,38207,676,3043,3
1159750,38207,654,3047,3
1159751,38207,661,3187,3
1159752,38207,675,3468,3
1159753,38207,661,3484,3
1159754,38207,676,3772,3
1159755,38207,676,3894,3
1159756,38207,685,4057,3
1159757,38207,655,4064,3
1159758,38207,674,4065,3
1159759,38207,661,4183,3
1159760,38207,655,4503,3
1159761,38207,661,4479,3
1159762,38207,675,4580,3
1159763,38207,674,4914,3
1159764,38207,675,5054,3
1159765,38207,662,5062,3
1159766,38207,661,5210,3
1159767,38207,675,5345,3
1159768,38207,691,5712,3
1159769,38207,675,6064,3
1160899,38245,384,13,9
1160900,38245,1180,396,6
1160902,38245,712,720,9
1160903,38245,368,1123,9
1160904,38245,440,1126,9
1160905,38245,440,1161,9
1160906,38245,226,1550,6
1160907,38245,109,1599,6
1160908,38245,47,1698,6
1160909,38245,368,1998,9
1160910,38245,522,2119,9
1160911,38245,386,2242,9
1160912,38245,226,2271,6
1160913,38245,104,2386,6
1160914,38245,441,2388,9
1160915,38245,445,2412,9
1160916,38245,220,2417,6
1160917,38245,448,2418,9
1160918,38245,384,2425,9
1160919,38245,220,2426,6
1160920,38245,521,2532,9
1160921,38245,712,2532,9
1160922,38245,417,2539,6
1160923,38245,272,2575,7
1160924,38245,108,2596,6
1160925,38245,445,2573,9
1160926,38245,112,2596,6
1160927,38245,384,2594,9
1160928,38245,271,2721,7
1160929,38245,272,2720,7
1160930,38245,384,2877,9
1160931,38245,226,2876,6
1160932,38245,268,2955,6
1160933,38245,387,3024,9
1160934,38245,270,3024,7
1160936,38245,996,3024,9
1160937,38245,384,3165,9
1160938,38245,225,3166,6
1160939,38245,448,3402,9
1160940,38245,447,3430,9
1160941,38245,448,3443,9
1160942,38245,368,3557,9
1160943,38245,386,3567,9
1160945,38245,384,3571,9
1160947,38245,448,3695,9
1160948,38245,226,3718,6
1160949,38245,387,3741,9
1160950,38245,368,3849,9
1160951,38245,384,3851,9
1160952,38245,712,3997,9
1160953,38245,225,3999,6
1160954,38245,102,4032,6
1160955,38245,384,4276,9
1160956,38245,226,4575,6
1160957,38245,1087,4675,6
1160958,38245,366,4695,9
1160959,38245,226,4716,6
1160960,38245,520,4744,9
1160961,38245,387,4748,9
1160962,38245,516,4822,9
1160963,38245,368,4991,9
1160964,38245,103,5023,6
1160965,38245,368,5409,9
1160967,38245,337,5573,6
1160968,38245,384,5570,9
1160969,38245,712,5572,9
1160970,38245,366,5714,9
1160971,38245,384,5713,9
1160972,38245,109,5733,6
1160974,38245,395,5729,9
1160975,38245,440,5998,9
1162671,38309,146,107,0
1162672,38309,1154,192,5
1162674,38309,791,512,0
1162675,38309,146,575,0
1162677,38309,684,694,0
1162678,38309,146,714,0
1162679,38309,1154,743,5
1162681,38309,1090,857,0
1162682,38309,44,934,5
1162683,38309,1090,999,0
1162684,38309,131,1512,0
1162685,38309,141,1516,0
1162687,38309,143,1576,0
1162688,38309,1090,1632,0
1162689,38309,1154,1792,5
1162691,38309,1090,1926,0
1162692,38309,1154,2075,5
1162694,38309,625,2169,5
1162695,38309,618,2185,5
1162696,38309,131,2179,0
1162698,38309,299,2256,5
1162701,38309,44,2283,5
1162702,38309,1090,2365,0
1162703,38309,150,2427,5
1162704,38309,150,2486,5
1162705,38309,1090,2506,0
1162706,38309,1113,2583,5
1162708,38309,38,2566,0
1162709,38309,1090,2646,0
1162710,38309,684,2720,0
1162711,38309,164,2806,0
1162712,38309,684,2840,0
1162713,38309,150,2853,5
1162714,38309,703,2881,0
1162717,38309,1090,2935,0
1162718,38309,1154,2934,5
1162719,38309,784,3007,5
1162720,38309,684,3004,0
1162721,38309,146,3008,0
1162722,38309,1090,3070,0
1162723,38309,957,3072,8
1162724,38309,684,3136,0
1162725,38309,150,3151,5
1162726,38309,44,3152,5
1162727,38309,162,3269,5
1162728,38309,1090,3250,0
1162729,38309,684,3249,0
1162730,38309,131,3268,0
1162731,38309,155,3286,0
1162732,38309,123,3286,0
1162733,38309,146,3286,0
1162737,38309,161,3286,0
1162740,38309,1154,3364,5
1162741,38309,161,3399,0
1162742,38309,155,3414,0
1162743,38309,367,3445,5
1162744,38309,146,3446,0
1162745,38309,1090,3514,0
1162746,38309,159,3600,0
1162747,38309,1090,3663,0
1162748,38309,1090,3718,0
1162749,38309,146,3814,0
1162750,38309,1090,3855,0
1162751,38309,150,3924,5
1162752,38309,1154,4072,5
1162753,38309,625,4078,5
1162754,38309,1091,4149,0
1162755,38309,1090,4165,0
1162756,38309,684,4279,0
1162757,38309,150,4297,5
1162758,38309,1091,4302,0
1162759,38309,684,4561,0
1162760,38309,159,4577,0
1162761,38309,146,4584,0
1162762,38309,684,4707,0
1162763,38309,1090,4796,0
1162764,38309,1090,5094,0
1162765,38309,150,5153,5
1162766,38309,1090,5249,0
1162767,38309,170,5314,0
1162768,38309,131,5377,0
1162769,38309,150,5433,5
1162770,38309,170,5491,0
1162771,38309,123,5542,0
1162772,38309,162,5573,5
1162777,38309,150,5851,5
1162779,38309,1154,5893,5
1162780,38309,150,6136,5
1163399,38329,109,25,6
1163400,38329,118,26,6
1163401,38329,116,178,6
1163402,38329,822,157,6
1163403,38329,1161,306,6
1163404,38329,109,345,6
1163405,38329,118,477,6
1163406,38329,103,632,6
1163407,38329,268,639,6
1163408,38329,103,750,6
1163409,38329,113,857,6
1163410,38329,112,920,6
1163411,38329,116,915,6
1163412,38329,101,908,6
1163413,38329,219,921,6
1163414,38329,1161,1032,6
1163416,38329,118,1184,6
1163417,38329,822,1253,6
1163418,38329,113,1267,6
1163419,38329,116,1309,6
1163420,38329,101,1401,6
1163421,38329,118,1472,6
1163422,38329,1161,1483,6
1163423,38329,109,1470,6
1163424,38329,103,1474,6
1163426,38329,101,1566,6
1163427,38329,103,1615,6
1163429,38329,268,1630,6
1163430,38329,107,1747,6
1163431,38329,228,1843,6
1163434,38329,109,2036,6
1163435,38329,201,2288,6
1163436,38329,116,2345,6
1163437,38329,268,2401,6
1163439,38329,201,2416,6
1163440,38329,103,2602,6
1163445,38329,103,2750,6
1163449,38329,1161,2918,6
1163456,38329,113,3003,6
1163462,38329,108,3205,6
1163463,38329,116,3179,6
1163464,38329,118,3172,6
1163468,38329,104,3338,6
1163470,38329,109,3319,6
1163471,38329,215,3409,6
1163472,38329,822,3452,6
1163473,38329,113,3443,6
1163476,38329,109,3475,6
1163477,38329,118,3457,6
1163481,38329,103,3616,6
1163482,38329,113,3599,6
1163488,38329,107,3737,6
1163489,38329,1161,3778,6
1163490,38329,268,3831,6
1163492,38329,101,3841,6
1163493,38329,47,3901,6
1163494,38329,936,3882,6
1163495,38329,112,3922,6
1163498,38329,113,3991,6
1163499,38329,47,4006,6
1163500,38329,225,4005,6
1163501,38329,201,4033,6
1163502,38329,225,4148,6
1163503,38329,113,4272,6
1163504,38329,215,4331,6
1163506,38329,102,4355,6
1163512,38329,322,4564,6
1163513,38329,822,4564,6
1163514,38329,106,4706,6
1163515,38329,322,4716,6
1163516,38329,215,4705,6
1163517,38329,822,4745,6
1163518,38329,322,4851,6
1163519,38329,106,4866,6
1163520,38329,215,4852,6
1163521,38329,109,4883,6
1163526,38329,118,5036,6
1163527,38329,109,5188,6
1163528,38329,103,5310,6
1163530,38329,106,5334,6
1163531,38329,327,5333,6
1163532,38329,113,5446,6
1163533,38329,215,5447,6
1163534,38329,109,5471,6
1163535,38329,113,5605,6
1163536,38329,109,5600,6
1163537,38329,102,5629,6
1163538,38329,116,5634,6
1163539,38329,106,5718,6
1163540,38329,107,5725,6
1163541,38329,822,5739,6
1163542,38329,109,5753,6
1163543,38329,113,5848,6
1163544,38329,118,5904,6
1163545,38329,109,5910,6
1163546,38329,822,5976,6
1163548,38329,109,6051,6
1163549,38329,101,6041,6
1163550,38329,113,6135,6
1164208,38353,371,18,5
1164209,38353,1420,17,5
1164211,38353,109,19,6
1164212,38353,279,86,5
1164213,38353,85,34,2
1164219,38353,225,321,6
1164220,38353,320,324,5
1164223,38353,767,355,2
1164225,38353,1082,447,5
1164226,38353,230,488,6
1164228,38353,107,609,6
1164229,38353,109,597,6
1164235,38353,1298,639,6
1164237,38353,772,745,2
1164238,38353,85,883,2
1164239,38353,1298,937,6
1164242,38353,116,1031,6
1164243,38353,938,1030,6
1164244,38353,109,1026,6
1164245,38353,279,1074,5
1164253,38353,231,1307,2
1164254,38353,320,1331,5
1164256,38353,717,1459,5
1164257,38353,231,1447,2
1164258,38353,1082,1453,5
1164260,38353,403,1495,5
1164263,38353,403,1615,5
1164266,38353,230,1650,6
1164267,38353,47,1734,6
1164273,38353,104,1885,6
1164274,38353,320,1907,5
1164277,38353,44,1916,5
1164278,38353,109,1930,6
1164279,38353,279,1903,5
1164285,38353,1298,2046,6
1164288,38353,417,2082,6
1164290,38353,109,2219,6
1164292,38353,47,2292,6
1164294,38353,335,2287,6
1164295,38353,254,2390,2
1164296,38353,111,2445,6
1164297,38353,225,2444,6
1164300,38353,143,2522,0
1164301,38353,112,2620,6
1164304,38353,107,2736,6
1164305,38353,102,2733,6
1164306,38353,112,2785,6
1164311,38353,109,3060,6
1164314,38353,109,3339,6
1164315,38353,403,3338,5
1164318,38353,109,3483,6
1164322,38353,254,3667,2
1164324,38353,232,3882,5
1164329,38353,371,4029,5
1164331,38353,225,4185,6
1164332,38353,1082,4172,5
1164333,38353,828,4183,6
1164335,38353,102,4314,6
1164341,38353,109,4490,6
1164342,38353,104,4500,6
1164343,38353,232,4615,5
1164345,38353,109,4752,6
1164346,38353,408,4751,2
1164347,38353,65,4805,5
1164348,38353,717,4773,5
1164351,38353,9,4932,5
1164353,38353,230,4933,6
1164354,38353,1298,4947,6
1164357,38353,828,5033,6
1164359,38353,320,5033,5
1164360,38353,487,5032,5
1164362,38353,232,5188,5
1164365,38353,487,5226,5
1164370,38353,253,5505,5
1164372,38353,487,5527,5
1164373,38353,9,5527,5
1164374,38353,254,5615,2
1164375,38353,44,5622,5
1164377,38353,44,5754,5
1164378,38353,320,5899,5
1164379,38353,225,5903,6
1164380,38353,254,5902,2
1164381,38353,828,5889,6
1164382,38353,1082,5898,5
1164383,38353,480,5887,5
1164385,38353,109,5918,6
1164387,38353,122,6022,6
1164388,38353,1082,6060,5
1164389,38353,24,6068,5
1164390,38353,228,6039,6
1164391,38353,44,6043,5
1164392,38353,109,6053,6
1165874,38387,38,20,0
1165875,38387,38,307,0
1165876,38387,1091,302,0
1165877,38387,126,531,0
1165878,38387,146,856,0
1165881,38387,54,1296,0
1165882,38387,125,1297,0
1165883,38387,243,1385,0
1165884,38387,368,1725,9
1165886,38387,143,1709,0
1165887,38387,1090,1729,0
1165888,38387,152,2027,0
1165889,38387,35,2294,0
1165891,38387,143,2433,0
1165892,38387,143,2552,0
1165894,38387,113,2864,6
1165895,38387,146,2845,0
1165897,38387,146,2992,0
1165898,38387,152,3047,0
1165899,38387,159,3142,0
1165900,38387,146,3168,0
1165902,38387,152,3167,0
1165903,38387,157,3287,0
1165904,38387,164,3556,0
1165905,38387,55,3865,0
1165906,38387,125,3889,0
1165908,38387,123,4256,0
1165909,38387,146,4279,0
1165911,38387,152,4611,0
1165912,38387,38,4867,0
1165913,38387,170,4990,0
1165914,38387,132,5054,0
1165916,38387,170,5154,0
1165917,38387,1089,5146,0
1165918,38387,615,5153,0
1165919,38387,113,5130,6
1165920,38387,170,5259,0
1165921,38387,1089,5259,0
1165922,38387,170,5543,0
1165923,38387,146,5863,0
1165926,38387,152,5896,0
1165927,38387,146,5983,0
1166723,38409,507,138,9
1166728,38409,1638,861,10
1166730,38409,249,944,5
1166731,38409,507,1026,9
1166734,38409,265,985,10
1166737,38409,1078,1026,5
1166739,38409,1078,1160,5
1166740,38409,266,1250,10
1166742,38409,266,1447,10
1166743,38409,1272,1432,5
1166745,38409,137,1432,5
1166746,38409,137,1447,5
1166747,38409,266,1583,10
1166748,38409,1638,1576,10
1166750,38409,266,1703,10
1166756,38409,12,1859,10
1166757,38409,539,1842,5
1166761,38409,266,1997,10
1166762,38409,1638,2000,10
1166765,38409,12,2258,10
1166768,38409,1077,2434,5
1166770,38409,12,2796,10
1166773,38409,266,2851,10
1166775,38409,1676,2845,10
1166781,38409,262,2908,10
1166783,38409,266,3101,10
1166786,38409,12,3108,10
1166788,38409,262,3191,10
1166789,38409,539,3431,5
1166790,38409,1599,3428,5
1166795,38409,1676,3535,10
1166796,38409,266,3548,10
1166799,38409,539,3557,5
1166800,38409,1349,3594,5
1166801,38409,1599,3593,5
1166804,38409,262,3652,10
1166805,38409,1349,3734,5
1166809,38409,1638,4112,10
1166814,38409,265,4684,10
1166817,38409,135,4840,5
1166821,38409,1657,5023,5
1166822,38409,252,5046,2
1166824,38409,12,5140,10
1166826,38409,258,5139,2
1166827,38409,1638,5144,10
1166830,38409,44,5486,5
1166834,38409,265,5981,10
1166835,38409,252,5983,2
1166934,38413,229,1337,6
1166935,38413,229,1896,6
1166936,38413,229,2055,6
1166937,38413,997,2058,6
1166939,38413,229,2790,6
1166940,38413,1673,3065,6
1166941,38413,223,4152,6
1166942,38413,229,4151,6
1166943,38413,229,4153,6
1166944,38413,229,4190,6
1166945,38413,229,4312,6
1166946,38413,229,4899,6
1166947,38413,229,5041,6
1166948,38413,229,5206,6
1166949,38413,229,5327,6
1166950,38413,229,5470,6
1166951,38413,997,5508,6
1166952,38413,222,5517,6
1166954,38413,217,5638,6
1166956,38413,229,5754,6
1166957,38413,222,5793,6
1166960,38413,229,5900,6
1169251,38490,1548,617,5
1169252,38490,1563,613,5
1169253,38490,422,615,5
1169256,38490,422,2107,5
1169259,38490,557,2696,5
1169261,38490,1547,2714,5
1169263,38490,1016,3712,5
1169265,38490,422,4522,5
1169267,38490,249,4523,5
1169268,38490,551,4708,5
1169269,38490,894,4713,5
1169270,38490,567,4712,5
1169272,38490,1112,4728,5
1169273,38490,878,4740,5
1169276,38490,557,4883,5
1169278,38490,84,4883,5
1169280,38490,1547,5161,5
1169281,38490,557,5287,5
1169282,38490,557,5431,5
1169283,38490,1563,5430,5
1169284,38490,422,5523,5
1169286,38490,563,5532,5
1169288,38490,1603,5553,5
1169289,38490,556,5576,5
1169290,38490,569,5561,5
1169291,38490,966,5577,6
1169294,38490,557,5706,5
1169295,38490,557,5851,5
1169787,38510,724,534,5
1169788,38510,162,504,5
1169789,38510,724,796,5
1169790,38510,2,1042,5
1169791,38510,44,1072,5
1169792,38510,909,1524,5
1169793,38510,724,1752,5
1169794,38510,909,1837,5
1169795,38510,909,1838,5
1169796,38510,497,1850,5
1169797,38510,497,1911,5
1169799,38510,909,1928,5
1169800,38510,2,2070,5
1169801,38510,2,2185,5
1169802,38510,916,2335,5
1169803,38510,162,2334,5
1169804,38510,403,2596,5
1169806,38510,2,2704,5
1169807,38510,724,2759,5
1169809,38510,497,2850,5
1169810,38510,1570,2878,5
1169811,38510,497,2920,5
1169812,38510,2,3066,5
1169813,38510,916,3187,5
1169814,38510,497,3140,5
1169815,38510,162,3233,5
1169816,38510,2,3303,5
1169817,38510,909,3372,5
1169818,38510,2,4026,5
1169819,38510,2,4210,5
1169820,38510,497,4211,5
1169821,38510,2,4303,5
1169822,38510,916,4387,5
1169823,38510,724,4805,5
1169824,38510,497,4883,5
1169826,38510,2,5107,5
1169827,38510,558,5177,5
1169829,38510,497,5510,5
1169830,38510,497,5573,5
1169831,38510,497,5776,5
1169832,38510,497,6044,5
1173517,38613,63,16,4
1173518,38613,91,591,4
1173519,38613,63,723,4
1173520,38613,1335,999,4
1173521,38613,66,995,4
1173522,38613,63,1283,4
1173523,38613,71,1880,4
1173524,38613,60,1881,4
1173525,38613,60,2150,4
1173526,38613,61,2259,4
1173527,38613,60,2275,4
1173528,38613,98,2450,4
1173529,38613,97,2539,4
1173530,38613,94,2569,4
1173531,38613,95,2593,4
1173532,38613,261,2651,4
1173533,38613,96,2704,4
1173534,38613,96,2723,4
1173535,38613,1253,2840,4
1173536,38613,76,2858,4
1173537,38613,1253,2968,4
1173539,38613,96,3025,4
1173543,38613,1253,3268,4
1173544,38613,95,3284,4
1173545,38613,62,3278,4
1173546,38613,94,3282,4
1173548,38613,62,3414,4
1173549,38613,63,3427,4
1173550,38613,96,3447,4
1173551,38613,63,3435,4
1173553,38613,96,3578,4
1173554,38613,63,3612,4
1173555,38613,1253,3706,4
1173558,38613,63,3743,4
1173559,38613,76,3841,4
1173560,38613,95,3849,4
1173561,38613,76,3863,4
1173564,38613,95,4004,4
1173565,38613,96,3988,4
1173566,38613,76,4004,4
1173567,38613,61,4134,4
1173568,38613,96,4168,4
1173569,38613,71,4175,4
1173570,38613,61,4171,4
1173572,38613,76,4286,4
1173574,38613,95,4454,4
1173575,38613,76,4454,4
1173576,38613,95,4708,4
1173577,38613,76,4839,4
1173578,38613,63,4859,4
1173579,38613,91,4865,4
1173580,38613,91,4883,4
1173581,38613,60,5002,4
1173582,38613,95,5010,4
1173584,38613,95,5145,4
1173585,38613,99,5143,4
1173587,38613,61,5226,4
1173588,38613,95,5299,4
1173589,38613,99,5275,4
1173590,38613,95,5411,4
1173591,38613,95,5451,4
1173592,38613,94,5576,4
1173593,38613,98,5599,4
1173594,38613,71,5717,4
1178921,38797,150,49,5
1178922,38797,44,179,5
1178923,38797,299,238,5
1178924,38797,150,334,5
1178925,38797,683,516,0
1178926,38797,1113,515,5
1178927,38797,299,670,5
1178928,38797,44,1324,5
1178929,38797,474,2035,5
1178930,38797,1208,2040,3
1178931,38797,150,2185,5
1178932,38797,150,2351,5
1178933,38797,299,2392,5
1178934,38797,150,2617,5
1178935,38797,150,3203,5
1178936,38797,12,3256,10
1178937,38797,150,3498,5
1178941,38797,150,4207,5
1178942,38797,624,4334,3
1178943,38797,150,4346,5
1178944,38797,1154,4364,5
1178945,38797,299,4840,5
1178946,38797,299,4977,5
1178947,38797,625,5060,5
1178948,38797,1208,5060,3
1178949,38797,266,5192,10
1178950,38797,1254,5204,5
1178951,38797,299,5255,5
1182317,38913,108,35,6
1182318,38913,109,33,6
1182319,38913,320,154,5
1182320,38913,102,163,6
1182321,38913,47,299,6
1182322,38913,219,300,6
1182323,38913,225,299,6
1182324,38913,320,309,5
1182325,38913,102,321,6
1182326,38913,112,476,6
1182329,38913,367,447,5
1182330,38913,109,455,6
1182331,38913,225,447,6
1182332,38913,103,475,6
1182333,38913,104,482,6
1182334,38913,1128,551,6
1182335,38913,328,554,6
1182337,38913,961,548,6
1182339,38913,1180,549,6
1182342,38913,116,609,6
1182343,38913,102,569,6
1182344,38913,112,608,6
1182345,38913,102,601,6
1182346,38913,230,621,6
1182347,38913,321,644,6
1182348,38913,106,686,6
1182349,38913,47,694,6
1182350,38913,961,887,6
1182351,38913,109,1171,6
1182352,38913,116,1302,6
1182353,38913,215,1304,6
1182356,38913,113,1445,6
1182357,38913,1175,1445,6
1182358,38913,102,1475,6
1182359,38913,936,1541,6
1182360,38913,1128,1540,6
1182361,38913,328,1560,6
1182362,38913,226,1555,6
1182363,38913,108,1573,6
1182364,38913,102,1578,6
1182365,38913,1550,1590,5
1182366,38913,327,1636,6
1182367,38913,936,1694,6
1182368,38913,1180,1694,6
1182369,38913,1677,1699,5
1182371,38913,47,1705,6
1182372,38913,113,1870,6
1182373,38913,116,1896,6
1182374,38913,216,1896,6
1182375,38913,109,1902,6
1182376,38913,108,2045,6
1182377,38913,1129,2045,6
1182378,38913,109,2044,6
1182379,38913,108,2178,6
1182380,38913,102,2175,6
1182381,38913,228,2246,6
1182382,38913,108,2314,6
1182383,38913,116,2315,6
1182384,38913,102,2316,6
1182385,38913,320,2334,5
1182386,38913,1550,2333,5
1182387,38913,230,2345,6
1182388,38913,220,2422,6
1182389,38913,327,2469,6
1182390,38913,230,2495,6
1182391,38913,328,2555,6
1182392,38913,106,2554,6
1182393,38913,113,2597,6
1182395,38913,960,2620,6
1182398,38913,1083,2630,6
1182399,38913,104,2629,6
1182400,38913,106,2706,6
1182401,38913,728,2722,5
1182402,38913,230,2770,6
1182403,38913,47,2884,6
1182404,38913,228,2962,6
1182405,38913,104,2962,6
1182406,38913,113,3022,6
1182407,38913,335,3018,6
1182408,38913,220,3020,6
1182409,38913,226,3018,6
1182412,38913,112,3449,6
1182413,38913,1678,3446,5
1182415,38913,327,3495,6
1182416,38913,230,3495,6
1182418,38913,103,3624,6
1182419,38913,113,3595,6
1182420,38913,1180,3704,6
1182421,38913,215,3703,6
1182422,38913,106,3702,6
1182423,38913,103,3727,6
1182424,38913,228,3848,6
1182425,38913,111,3849,6
1182426,38913,116,3907,6
1182427,38913,225,4170,6
1182428,38913,417,4177,6
1182429,38913,102,4165,6
1182430,38913,106,4174,6
1182431,38913,104,4189,6
1182432,38913,102,4305,6
1182433,38913,108,4328,6
1182434,38913,113,4443,6
1182435,38913,225,4444,6
1182436,38913,1678,4443,5
1182437,38913,320,4486,5
1182438,38913,230,4488,6
1182440,38913,789,4565,5
1182441,38913,322,4564,6
1182443,38913,226,4575,6
1182444,38913,107,4573,6
1182445,38913,108,4587,6
1182447,38913,1083,4632,6
1182448,38913,1550,4637,5
1182449,38913,322,4701,6
1182450,38913,47,4718,6
1182451,38913,103,4721,6
1182452,38913,320,4784,5
1182453,38913,230,4784,6
1182454,38913,216,4786,6
1182455,38913,228,4844,6
1182456,38913,220,4843,6
1182458,38913,103,4898,6
1182459,38913,327,4900,6
1182462,38913,103,5180,6
1182463,38913,108,5180,6
1182464,38913,109,5182,6
1182465,38913,116,5334,6
